iter	Logloss
267	0.2374654581
268	0.2373968727
269	0.2373367389
270	0.2372514499
271	0.2370626607
272	0.2368646058
273	0.2367789922
274	0.2367222628
275	0.2366347362
276	0.2365583522
277	0.2363811187
278	0.2363034458
279	0.2362368177
280	0.236129554
281	0.2360198785
282	0.2359265325
283	0.235829402
284	0.235656481
285	0.235582977
286	0.235419291
287	0.2351739538
288	0.2350694881
289	0.2349624911
290	0.2348515211
291	0.2347974781
292	0.2347236888
293	0.2346208973
294	0.2345478645
295	0.2344824398
296	0.2342541049
297	0.2341856366
298	0.2341239969
299	0.2340413538
300	0.2338652553
301	0.2337324134
302	0.2336810813
303	0.2336125673
304	0.2335519031
305	0.2334618741
306	0.2333078089
307	0.2332262181
308	0.233066
309	0.2328885041
310	0.2327609741
311	0.2326891618
312	0.2325240188
313	0.232424245
314	0.2323674452
315	0.2322611733
316	0.23221672
317	0.2321176766
318	0.2320468954
319	0.2318660095
320	0.2317747643
321	0.2317211994
322	0.2315413584
323	0.2312104324
324	0.2311048429
325	0.2310496231
326	0.2310031052
327	0.2309316028
328	0.2308563982
329	0.2306896858
330	0.2306120729
331	0.2305616247
332	0.2304645836
333	0.2304120321
334	0.2303540827
335	0.2303045732
336	0.230239281
337	0.2301791858
338	0.2300985198
339	0.2300343889
340	0.2299471927
341	0.2298515751
342	0.2297956613
343	0.2296474701
344	0.2295559989
345	0.2293934112
346	0.229319514
347	0.2292308525
348	0.2291780026
349	0.2291071212
350	0.2290513729
351	0.2290132081
352	0.2288503339
353	0.228784944
354	0.2287267813
355	0.2286624755
356	0.2284883054
357	0.228432665
358	0.2282174599
359	0.2281575455
360	0.2280836492
361	0.2279309757
362	0.22787291
363	0.2277952554
364	0.2277544854
365	0.2276881319
366	0.2276122752
367	0.227555723
368	0.2275040928
369	0.2274104151
370	0.2273492708
371	0.2272789511
372	0.2272321403
373	0.2271894484
374	0.22711303
375	0.2270510446
376	0.2269927629
377	0.2269401224
378	0.2268660026
379	0.2268243987
380	0.2266878042
381	0.2266417352
382	0.226567512
383	0.2265188497
384	0.226479996
385	0.2264296705
386	0.226349834
387	0.2262924871
388	0.2262207449
389	0.2261496089
390	0.2260991886
391	0.2259865327
392	0.2258350573
393	0.2257648939
394	0.2257017353
395	0.2256415112
396	0.2255849702
397	0.2255367112
398	0.2254851522
399	0.2254216718
400	0.2253693447
401	0.2253205264
402	0.2252731929
403	0.2252353001
404	0.2251603122
405	0.2251230248
406	0.2250129009
407	0.2249472718
408	0.2248890036
409	0.2248307729
410	0.2247259178
411	0.2245934301
412	0.2244944481
413	0.2244543046
414	0.2243622949
415	0.2243230377
416	0.2242644317
417	0.2242128641
418	0.2241460997
419	0.2240883181
420	0.224052761
421	0.2239953813
422	0.2238445578
423	0.2237934436
424	0.2237433196
425	0.2236854473
426	0.2236154368
427	0.2235488583
428	0.2234982724
429	0.2234325936
430	0.2233596057
431	0.2233165924
432	0.2232795808
433	0.2232289774
434	0.2231818467
435	0.22313328
436	0.2230829453
437	0.2230385837
438	0.2229614194
439	0.2229117797
440	0.2228412244
441	0.222700103
442	0.2226438118
443	0.2226033213
444	0.2225585515
445	0.2225025985
446	0.2224496367
447	0.2223959841
448	0.2223639533
449	0.222321521
450	0.2222889421
451	0.2222451064
452	0.2222090104
453	0.2221671212
454	0.2221100405
455	0.2220385502
456	0.2220021412
457	0.2219420103
458	0.2218938501
459	0.2218553714
460	0.2217938174
461	0.2217350183
462	0.2216868651
463	0.2216500751
464	0.2215984711
465	0.2215473846
466	0.2215089158
467	0.2214545849
468	0.2214063233
469	0.221367681
470	0.2212595284
471	0.2212135004
472	0.2210453846
473	0.2209850126
474	0.2209398204
475	0.2209028696
476	0.2208636442
477	0.2208227531
478	0.220740076
479	0.2206431391
480	0.2206132247
481	0.2205637743
482	0.220528088
483	0.2204614198
484	0.220424511
485	0.2203825731
486	0.2203549761
487	0.2203240879
488	0.2202637359
489	0.2202308291
490	0.2201874038
491	0.2201363013
492	0.2201012761
493	0.2200471139
494	0.2199810014
495	0.2199455594
496	0.2197997116
497	0.2197561127
498	0.2194148031
499	0.2193696351
500	0.2193255351
501	0.2192754015
502	0.2191850191
503	0.2191397601
504	0.2191013586
505	0.2190372013
506	0.2190021299
507	0.2189658864
508	0.2189309983
509	0.218888166
510	0.2188495602
511	0.2187889767
512	0.21873694
513	0.2186929638
514	0.2186400329
515	0.2185948524
516	0.2185427454
517	0.2184961106
518	0.2184636542
519	0.2184259553
520	0.2183806324
521	0.2183352062
522	0.2182887244
523	0.2182470914
524	0.2182146282
525	0.2181831136
526	0.2181449452
527	0.2180482256
528	0.2180058047
529	0.2179503696
530	0.217904604
531	0.2178791898
532	0.2178208148
533	0.2177752025
534	0.2176512183
535	0.2176011138
536	0.2175572804
537	0.2175184524
538	0.2174714001
539	0.2174255486
540	0.2173931344
541	0.2173582839
542	0.2173192916
543	0.2172792254
544	0.2172236905
545	0.217188318
546	0.217153132
547	0.2171128915
548	0.2170223374
549	0.2169728584
550	0.2169354977
551	0.2168968753
552	0.216856705
553	0.2168178181
554	0.2166996302
555	0.2166749663
556	0.2166352959
557	0.2165885532
558	0.2165529531
559	0.2164902787
560	0.2164499309
561	0.2163900946
562	0.2163538032
563	0.2163229036
564	0.2162272435
565	0.2161868149
566	0.2160876038
567	0.2160569247
568	0.2160089988
569	0.2158870609
570	0.2158504762
571	0.215813404
572	0.2157141908
573	0.2156658775
574	0.2156359827
575	0.2156041841
576	0.2155456078
577	0.2155060104
578	0.2154422819
579	0.2154076382
580	0.2153666393
581	0.2152986626
582	0.2152736124
583	0.2152389513
584	0.2152000059
585	0.2151579924
586	0.2150310482
587	0.2149944234
588	0.2149505339
589	0.2149140241
590	0.214848476
591	0.2148211361
592	0.2147770408
593	0.2147369048
594	0.2145846097
595	0.2145424087
596	0.2145104344
597	0.2144834871
598	0.2144483738
599	0.2143869066
600	0.2143433257
601	0.21431068
602	0.2142802088
603	0.2141880334
604	0.2140934052
605	0.2140597648
606	0.2140071123
607	0.2139643061
608	0.2139119636
609	0.213876445
610	0.2138427701
611	0.2137970062
612	0.2137399004
613	0.2137062067
614	0.2136512461
615	0.2136200278
616	0.2135777793
617	0.2135295102
618	0.2135094135
619	0.2134654166
620	0.2134235291
621	0.2133827767
622	0.2133518136
623	0.2133157451
624	0.2132892013
625	0.2132524339
626	0.213217842
627	0.213170454
628	0.2131451935
629	0.2131000838
630	0.213050304
631	0.2130209019
632	0.2129807525
633	0.2129553506
634	0.2129239214
635	0.2128712738
636	0.2128019599
637	0.2127608167
638	0.2127180329
639	0.2126668229
640	0.2126213822
641	0.2125811978
642	0.2125364421
643	0.2124487693
644	0.2124071077
645	0.212366501
646	0.2123161187
647	0.212283415
648	0.2122018139
649	0.2121756562
650	0.2121436291
651	0.2121022872
652	0.2119637197
653	0.211926017
654	0.2118892313
655	0.2118327105
656	0.2117919665
657	0.2117541411
658	0.2117222679
659	0.2116897954
660	0.2116373567
661	0.2116059319
662	0.2115641011
663	0.2115296681
664	0.2115043743
665	0.2114691068
666	0.2114443417
667	0.2114006642
668	0.2113710811
669	0.2113457837
670	0.2113149332
671	0.2112753548
672	0.2112399022
673	0.2112111474
674	0.21117686
675	0.2111456723
676	0.2111207638
677	0.2110911488
678	0.2110580393
679	0.2110239149
680	0.2109753738
681	0.2109478427
682	0.2109039343
683	0.2108836282
684	0.2108476263
685	0.2108133631
686	0.2107810009
687	0.2107363659
688	0.2106945077
689	0.2106593364
690	0.2106300639
691	0.2105957866
692	0.2105562222
693	0.2105086527
694	0.2104796758
695	0.2104330299
696	0.2103837085
697	0.21035525
698	0.210331877
699	0.2103018373
700	0.210263657
701	0.2102319627
702	0.2102006389
703	0.2101725885
704	0.2101452402
705	0.2101090713
706	0.2100656009
707	0.2100371342
708	0.2100041267
709	0.2099610781
710	0.2099283068
711	0.2098655758
712	0.2098323948
713	0.2098108232
714	0.2097706181
715	0.20973328
716	0.2096918104
717	0.2096587559
718	0.2096275535
719	0.2095923031
720	0.2095502372
721	0.2095254128
722	0.2094980674
723	0.2094652398
724	0.2094321899
725	0.2094045778
726	0.2093746202
727	0.2093461996
728	0.2093150068
729	0.2092765227
730	0.209242858
731	0.2092129394
732	0.2091796754
733	0.2091507643
734	0.2090748217
735	0.209042465
736	0.2090104074
737	0.208968653
738	0.2089395913
739	0.2089116808
740	0.2088828235
741	0.2088398777
742	0.2088094111
743	0.2087626221
744	0.2087337774
745	0.2087020609
746	0.2086761073
747	0.2086520983
748	0.2086120567
749	0.2085873618
750	0.208556422
751	0.2085290871
752	0.2084982354
753	0.2084541535
754	0.2084274151
755	0.2082625504
756	0.2082331636
757	0.2082009446
758	0.2081364146
759	0.2081043888
760	0.2080706183
761	0.2080338282
762	0.208000949
763	0.2079611225
764	0.207933825
765	0.2079046967
766	0.2078683991
767	0.2078310134
768	0.2078052812
769	0.207776452
770	0.2077461637
771	0.2077101557
772	0.2076829708
773	0.2076667384
774	0.2076421127
775	0.207617674
776	0.2075799791
777	0.2075520635
778	0.2075274764
779	0.2075013533
780	0.2074665438
781	0.2074308255
782	0.2073988718
783	0.2073631542
784	0.2073331139
785	0.2072912232
786	0.2072604542
787	0.2072292683
788	0.2071229264
789	0.2070931479
790	0.207061378
791	0.2070341829
792	0.2069984707
793	0.2069762539
794	0.2069571741
795	0.2069272784
796	0.2069011003
797	0.2068743519
798	0.2068483545
799	0.2068136925
800	0.2067865599
801	0.2067578839
802	0.2067322165
803	0.2067020195
804	0.2066747543
805	0.2066485049
806	0.2066215987
807	0.2065726519
808	0.2065358354
809	0.2064901698
810	0.2064611721
811	0.2064372708
812	0.2064007356
813	0.2063704741
814	0.2063404445
815	0.20631146
816	0.2062810466
817	0.2061815841
818	0.2061509042
819	0.2061227498
820	0.2060800497
821	0.2060508354
822	0.2060132847
823	0.2059775079
824	0.2059368742
825	0.2059019832
826	0.205881929
827	0.205846829
828	0.2058227404
829	0.2057902046
830	0.2057500125
831	0.2057202692
832	0.2056822678
833	0.205647044
834	0.2056121835
835	0.2055837612
836	0.20556003
837	0.2055299929
838	0.2054960647
839	0.205467867
840	0.2054337161
841	0.2054006658
842	0.2053628952
843	0.2053241028
844	0.2052940334
845	0.2052607672
846	0.2052303396
847	0.2051989637
848	0.2051733506
849	0.2051470764
850	0.2051169197
851	0.2050820291
852	0.2050528111
853	0.2050249786
854	0.2049903425
855	0.2049465447
856	0.2049127807
857	0.204893267
858	0.2048631482
859	0.2048359642
860	0.2047975666
861	0.2047582928
862	0.2047348923
863	0.2046922674
864	0.2046670241
865	0.2046428826
866	0.2046242915
867	0.2045908673
868	0.2045491359
869	0.2045233635
870	0.2044897902
871	0.2044679852
872	0.2044305843
873	0.2043983002
874	0.2043764979
875	0.2043535727
876	0.204324429
877	0.2042922739
878	0.20426394
879	0.2042355033
880	0.2042200389
881	0.2042001639
882	0.2041752906
883	0.2041448695
884	0.2040366209
885	0.2039783806
886	0.2038913692
887	0.2038681534
888	0.203843938
889	0.2038164872
890	0.2037933487
891	0.2037522089
892	0.2037252165
893	0.20370331
894	0.2036722295
895	0.2036487266
896	0.2036180222
897	0.2035867914
898	0.2035464824
899	0.2035235407
900	0.2034184863
901	0.203388571
902	0.2033579267
903	0.2032942752
904	0.2032707532
905	0.2032520777
906	0.2032288121
907	0.2032095832
908	0.203181045
909	0.2031528791
910	0.2031259558
911	0.2031037579
912	0.2030766663
913	0.2030589754
914	0.2030413363
915	0.2030178387
916	0.2029914178
917	0.2029658364
918	0.202940841
919	0.2029136322
920	0.2028824726
921	0.2028574725
922	0.2028303694
923	0.2028020005
924	0.2027717894
925	0.2027368108
926	0.2027032968
927	0.2026705774
928	0.2026161341
929	0.2025874438
930	0.20256033
931	0.202533321
932	0.202511603
933	0.2024845354
934	0.2024594375
935	0.2023973074
936	0.2023695719
937	0.2023407294
938	0.2023185349
939	0.2022921844
940	0.2022692471
941	0.2022442708
942	0.2022211997
943	0.2021932746
944	0.2021643578
945	0.202145808
946	0.202125219
947	0.2021009994
948	0.2020725027
949	0.2019197237
950	0.201887278
951	0.201842904
952	0.2018134285
953	0.2017780801
954	0.2017470591
955	0.2017295347
956	0.2017104203
957	0.2016846903
958	0.2016587494
959	0.2016332406
960	0.2016036332
961	0.2015727547
962	0.2015407358
963	0.2015084222
964	0.2014849791
965	0.2014607646
966	0.2014247213
967	0.2013913434
968	0.2013621856
969	0.201337895
970	0.2013086522
971	0.2012281569
972	0.2012080101
973	0.201184224
974	0.2011585705
975	0.2011206207
976	0.2010975634
977	0.2010698042
978	0.2010469805
979	0.2010168686
980	0.2010043167
981	0.2009666482
982	0.2009437016
983	0.2009077687
984	0.2008872288
985	0.2008654027
986	0.2008396621
987	0.2008155245
988	0.2007944249
989	0.2007717286
990	0.2007356664
991	0.2007126679
992	0.2006885526
993	0.2006551144
994	0.2006285401
995	0.2005953258
996	0.2005708383
997	0.2005461618
998	0.2004955471
999	0.2004085368
1000	0.2003676469
1001	0.2003341875
1002	0.2003041637
1003	0.2002768184
1004	0.2002529253
1005	0.2002210618
1006	0.2002023557
1007	0.2001813356
1008	0.2001531622
1009	0.2001262392
1010	0.2000989298
1011	0.2000715986
1012	0.2000489682
1013	0.2000263448
1014	0.1999859518
1015	0.1999560801
1016	0.1999281293
1017	0.1998902691
1018	0.1998720498
1019	0.199783274
1020	0.1997477693
1021	0.199719983
1022	0.1996937064
1023	0.1996617842
1024	0.199636956
1025	0.1996033022
1026	0.199572601
1027	0.1995450755
1028	0.1995127807
1029	0.1994733616
1030	0.1994388597
1031	0.1994200549
1032	0.1993952146
1033	0.1993651242
1034	0.1993399899
1035	0.1993183641
1036	0.1992973308
1037	0.1992591842
1038	0.1992242153
1039	0.1991976473
1040	0.1991761577
1041	0.1991436691
1042	0.1991185814
1043	0.1991000138
1044	0.1990674164
1045	0.1990445842
1046	0.1990217051
1047	0.1989825857
1048	0.1989452246
1049	0.1989149956
1050	0.1988876703
1051	0.1988668246
1052	0.1988456464
1053	0.1988142887
1054	0.1987897484
1055	0.198770718
1056	0.1987481461
1057	0.1987220929
1058	0.1986993919
1059	0.1986776321
1060	0.1986547654
1061	0.198623775
1062	0.1985970778
1063	0.1985701097
1064	0.198543069
1065	0.198520771
1066	0.1985050513
1067	0.1984815726
1068	0.1984511729
1069	0.1984295746
1070	0.1983956977
1071	0.1983723171
1072	0.1983437373
1073	0.1983185485
1074	0.1982932461
1075	0.1982667973
1076	0.1982422342
1077	0.1982212573
1078	0.1981894344
1079	0.1981276778
1080	0.1981100565
1081	0.1980824772
1082	0.1980578617
1083	0.1980338418
1084	0.1980117789
1085	0.1979865092
1086	0.1979621389
1087	0.1979415345
1088	0.1979205936
1089	0.1979023871
1090	0.1978705387
1091	0.1978452914
1092	0.1978136799
1093	0.1977815846
1094	0.1977563314
1095	0.1977303687
1096	0.1976941067
1097	0.1976672916
1098	0.1976416744
1099	0.197623885
1100	0.1975944782
1101	0.1975782214
1102	0.1975597141
1103	0.1975380548
1104	0.1975054428
1105	0.1974835083
1106	0.1974515611
1107	0.1974333598
1108	0.197410286
1109	0.1973872822
1110	0.1973627951
1111	0.1973316239
1112	0.1973020894
1113	0.1972798958
1114	0.1972496359
1115	0.1972231262
1116	0.1971684819
1117	0.1971460827
1118	0.1971247777
1119	0.1971095053
1120	0.19709337
1121	0.1970644957
1122	0.1969924501
1123	0.196930637
1124	0.1969121375
1125	0.1968846866
1126	0.1968638364
1127	0.1968408784
1128	0.1968098967
1129	0.1967817026
1130	0.1967554343
1131	0.196727434
1132	0.1967002218
1133	0.1966371045
1134	0.1966117058
1135	0.1965850089
1136	0.1965599616
1137	0.1965341822
1138	0.1965026699
1139	0.1964818219
1140	0.1964288428
1141	0.1963955021
1142	0.1963740926
1143	0.1963524105
1144	0.1963033942
1145	0.19628244
1146	0.1962589474
1147	0.1962282383
1148	0.1962054014
1149	0.196181517
1150	0.1961426133
1151	0.1961239953
1152	0.1961009411
1153	0.1960876526
1154	0.196060869
1155	0.1959685392
1156	0.1959361312
1157	0.1959068322
1158	0.1958671443
1159	0.1958457472
1160	0.1958300873
1161	0.195801054
1162	0.1957769993
1163	0.1957547598
1164	0.1957378333
1165	0.1957197834
1166	0.1956997631
1167	0.1956750612
1168	0.1956453551
1169	0.1956150247
1170	0.1955855528
1171	0.19555927
1172	0.1955404761
1173	0.195514161
1174	0.1954945377
1175	0.1954665742
1176	0.1954398629
1177	0.1954135561
1178	0.1953926049
1179	0.1953720467
1180	0.195354488
1181	0.1953344639
1182	0.1953099556
1183	0.1952872614
1184	0.195263857
1185	0.1952469513
1186	0.1952223761
1187	0.1951808151
1188	0.1951668763
1189	0.1951410464
1190	0.1951179815
1191	0.1951024242
1192	0.1950790549
1193	0.1950601299
1194	0.1950481598
1195	0.1950250182
1196	0.1949934741
1197	0.1949692952
1198	0.1949362903
1199	0.1949215203
1200	0.1948480455
1201	0.1948240983
1202	0.1947954659
1203	0.194763776
1204	0.1947468677
1205	0.1947136417
1206	0.1946815935
1207	0.1946613392
1208	0.1946395919
1209	0.1946166286
1210	0.1945972573
1211	0.1945741459
1212	0.1945554375
1213	0.1945321271
1214	0.1945108788
1215	0.1944899716
1216	0.1944737156
1217	0.1944442085
1218	0.1944227313
1219	0.1943970297
1220	0.1943760734
1221	0.194356511
1222	0.1943435765
1223	0.1943254233
1224	0.1943022762
1225	0.1942862755
1226	0.1942619049
1227	0.1942384669
1228	0.1942167198
1229	0.1941915755
1230	0.1941640242
1231	0.1941444585
1232	0.1941205751
1233	0.1940884372
1234	0.1940453964
1235	0.1940193877
1236	0.1939972983
1237	0.1939793718
1238	0.1939614764
1239	0.1939399273
1240	0.1939197686
1241	0.1938955053
1242	0.1938432593
1243	0.1938177401
1244	0.1937947984
1245	0.1937714939
1246	0.1937491708
1247	0.1937261967
1248	0.1937080717
1249	0.1936823016
1250	0.1936564484
1251	0.1936296507
1252	0.193609235
1253	0.1935946095
1254	0.1935692783
1255	0.1935443044
1256	0.1935167679
1257	0.1934966782
1258	0.1934760548
1259	0.1934611261
1260	0.1934459885
1261	0.1934227953
1262	0.1933963962
1263	0.1933720254
1264	0.1933322562
1265	0.1933111009
1266	0.1932895266
1267	0.1932670804
1268	0.1932398991
1269	0.1932143039
1270	0.1931854131
1271	0.1931626399
1272	0.1931415004
1273	0.1931163155
1274	0.193085304
1275	0.1930520558
1276	0.1930331913
1277	0.1930034431
1278	0.1929836365
1279	0.1929724584
1280	0.1929503515
1281	0.1929218737
1282	0.1929070627
1283	0.1928961532
1284	0.1928676306
1285	0.1928371921
1286	0.1928251685
1287	0.1928021464
1288	0.1927757868
1289	0.1927565345
1290	0.1927382035
1291	0.1927181853
1292	0.1927002587
1293	0.1926785437
1294	0.1926656983
1295	0.1926528605
1296	0.1926344473
1297	0.192610693
1298	0.1925872816
1299	0.1925578278
1300	0.1925339714
1301	0.1925066985
1302	0.19247757
1303	0.1924381421
1304	0.1924201089
1305	0.1923879554
1306	0.19233247
1307	0.192307791
1308	0.1922876191
1309	0.192225334
1310	0.1922135983
1311	0.1921935266
1312	0.1921754108
1313	0.1921527687
1314	0.1921355968
1315	0.1921161513
1316	0.1920859261
1317	0.1920650427
1318	0.192040974
1319	0.1919778165
1320	0.1919580563
1321	0.1919319244
1322	0.1919041743
1323	0.1918857811
1324	0.1918689168
1325	0.1918491023
1326	0.191834068
1327	0.1918131381
1328	0.1917944422
1329	0.1917801935
1330	0.1917307975
1331	0.1916937487
1332	0.1916675903
1333	0.1916350132
1334	0.1916196719
1335	0.1916002555
1336	0.1915875473
1337	0.1915639715
1338	0.1915351265
1339	0.1915177615
1340	0.1914952883
1341	0.1914729629
1342	0.1914456095
1343	0.1914239681
1344	0.1914034115
1345	0.1913824772
1346	0.1913447939
1347	0.191331157
1348	0.1913031474
1349	0.1912854048
1350	0.1912580431
1351	0.1912262822
1352	0.1911964236
1353	0.191178152
1354	0.1911599857
1355	0.1911324549
1356	0.1911082693
1357	0.1910865488
1358	0.1910603502
1359	0.1910426871
1360	0.191009311
1361	0.1909687468
1362	0.1909358311
1363	0.1909158232
1364	0.1908908661
1365	0.1908739827
1366	0.1908576119
1367	0.1908309904
1368	0.1908046104
1369	0.1907774377
1370	0.1907598462
1371	0.1907379222
1372	0.1907095904
1373	0.1906812047
1374	0.1906456506
1375	0.190616165
1376	0.1906006661
1377	0.1905866309
1378	0.1905602133
1379	0.190535345
1380	0.1904796393
1381	0.1904612043
1382	0.1904441504
1383	0.190421242
1384	0.1903996685
1385	0.1903680541
1386	0.1903489352
1387	0.190330105
1388	0.1903064986
1389	0.1902831267
1390	0.1902648584
1391	0.1902399394
1392	0.1902232058
1393	0.1902010745
1394	0.1901822566
1395	0.1901614015
1396	0.1901440204
1397	0.190122703
1398	0.1901013639
1399	0.1900744692
1400	0.1900405283
1401	0.1900106806
1402	0.1899859338
1403	0.1899653047
1404	0.1899407867
1405	0.1899161502
1406	0.1898903164
1407	0.1898708749
1408	0.1898434905
1409	0.1898207858
1410	0.1897897972
1411	0.1897652678
1412	0.1897475649
1413	0.1897238325
1414	0.1897064595
1415	0.1896838994
1416	0.1896639316
1417	0.1896423949
1418	0.1896188216
1419	0.1896004076
1420	0.1895867203
1421	0.1895559797
1422	0.1895279436
1423	0.1894976549
1424	0.1894678193
1425	0.1894397698
1426	0.1894189067
1427	0.189392889
1428	0.1893783592
1429	0.189353233
1430	0.1893303832
1431	0.1893156419
1432	0.1893001834
1433	0.1892799363
1434	0.1892435815
1435	0.1892295911
1436	0.1892028165
1437	0.1891799841
1438	0.1891580778
1439	0.1891321298
1440	0.1891065827
1441	0.1890818785
1442	0.1890563587
1443	0.1890400305
1444	0.189023318
1445	0.1890092813
1446	0.1889818668
1447	0.1889716497
1448	0.1889568228
1449	0.1889419989
1450	0.1889247148
1451	0.1889017338
1452	0.188880115
1453	0.1888595944
1454	0.1888324683
1455	0.1888034739
1456	0.1887753211
1457	0.1887533519
1458	0.1887302568
1459	0.1887048923
1460	0.1886920285
1461	0.1886727827
1462	0.1886538145
1463	0.1886366806
1464	0.1886144236
1465	0.1885996006
1466	0.1885784999
1467	0.188548589
1468	0.1885350976
1469	0.1885191779
1470	0.1885039975
1471	0.188478101
1472	0.1884590319
1473	0.1884346104
1474	0.1884102519
1475	0.1883885924
1476	0.1883685979
1477	0.1883472175
1478	0.1883246231
1479	0.1883080561
1480	0.1882892031
1481	0.188275394
1482	0.1882486099
1483	0.1882248886
1484	0.1882009187
1485	0.1881789849
1486	0.1881599697
1487	0.1881330759
1488	0.1881070528
1489	0.1880867707
1490	0.1880694591
1491	0.1880463325
1492	0.1880258886
1493	0.1880082729
1494	0.1879927706
1495	0.1879719979
1496	0.187953163
1497	0.1879346596
1498	0.1879146222
1499	0.1878594261
1500	0.1878365536
1501	0.187812573
1502	0.1877815861
1503	0.1877607862
1504	0.1877379018
1505	0.1877193748
1506	0.1877076353
1507	0.1876858739
1508	0.1876663747
1509	0.1876470936
1510	0.1876286018
1511	0.1876066355
1512	0.1875939434
1513	0.1875768588
